pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,stellar_luminosity,hz_position,in_habitable_zone,esi_radius,esi_mass,esi_temperature,esi_surface,escape_velocity_ratio,stellar_flux,habitability_score,ml_target,is_habitable_optimized,is_habitable_relaxed,habitability_class_ml,pl_name,hostname
1.34,,0.07318,6153.0,1.142,,1.5915905932702816,0.0500056105340303,False,0.8547008547008547,,,,,747.4,0.1699999999999999,1,1,1,Promising,Kepler-1616 b,Kepler-1616
1.7,,0.04647,5190.0,0.976,,0.9184898509390456,0.041800117476713,False,0.7407407407407407,,,,,1113.4,0.19,0,0,1,Moderate,Kepler-1827 b,Kepler-1827
1.319,,0.17707,5903.0,0.979,,0.9284091698531638,0.158422655023277,False,0.8624407072013799,,,,,65.1,0.2,1,1,1,Promising,Kepler-1617 b,Kepler-1617
1.707,,0.15332,6097.0,1.078,,1.3006656263561756,0.1158932094089087,False,0.7388252678241596,,,,,78.0,0.1699999999999999,0,0,1,Moderate,Kepler-1823 b,Kepler-1823
4.297,,0.15295,5960.0,1.114,,1.45914404794645,0.1091546918970832,False,0.3775722106852935,,,,,86.2,0.2,0,0,0,Limited,Kepler-182 c,Kepler-182
3.178,,0.09312,5960.0,1.114,,1.45914404794645,0.066456259623775,False,0.4786979415988511,,,,,232.2,0.2,0,0,0,Limited,Kepler-182 b,Kepler-182
1.748,,0.35647,4966.0,0.721,,0.318253674409832,0.5447262242883699,False,0.727802037845706,,,,,2.0,0.2394412913581609,0,0,1,Moderate,Kepler-1816 b,Kepler-1816
1.56,,0.01344,4958.0,0.825,,0.5100218942587572,0.0162235865317778,False,0.78125,,,,,1701.7,0.19,0,0,1,Moderate,Kepler-1814 c,Kepler-1814
2.398,,0.03765,4958.0,0.825,,0.5100218942587572,0.0454477703066543,False,0.5885815185403178,,,,,216.9,0.19,0,0,1,Limited,Kepler-1814 b,Kepler-1814
2.142,,0.04828,5120.0,0.81,,0.4782969000000001,0.0601811509361467,False,0.6365372374283895,,,,,162.3,0.19,0,0,1,Limited,Kepler-181 c,Kepler-181
1.371,,0.03912,5120.0,0.81,,0.4782969000000001,0.0487631860940774,False,0.8435259384226065,,,,,247.5,0.19,1,1,1,Promising,Kepler-181 b,Kepler-181
1.182,,0.04444,4996.0,0.828,,0.5165426410732655,0.0533043892505473,False,0.9165902841429882,,,,,158.2,0.19,1,1,1,Promising,Kepler-1809 b,Kepler-1809
1.293,,0.07109,6430.0,1.283,,2.39217692754326,0.0396235950320526,False,0.8722197993894462,,,,,848.2,0.1699999999999999,1,1,1,Promising,Kepler-1618 b,Kepler-1618
0.852,,0.05098,5330.0,0.848,,0.5615461873171474,0.0586474455145961,False,0.9200863930885528,,,,,242.0,0.2,1,1,1,Promising,Kepler-1800 b,Kepler-1800
2.224,,0.08138,5785.0,0.972,,0.9053821485439234,0.0737299149057996,False,0.6203473945409429,,,,,143.7,0.2,0,0,1,Limited,Kepler-200 b,Kepler-200
1.516,,0.09135,5785.0,0.972,,0.9053821485439234,0.0827626901774981,False,0.794912559618442,,,,,114.1,0.2,0,0,1,Moderate,Kepler-200 c,Kepler-200
1.943,,0.2855,5455.0,1.013,,1.0462441887370284,0.2406199288140169,False,0.6795786612300374,,,,,9.3,0.2,0,0,1,Moderate,Kepler-149 c,Kepler-149
2.915,,0.06302,4973.0,0.838,,0.5387087941044189,0.0740190278741837,False,0.5108556832694764,,,,,82.6,0.19,0,0,0,Limited,Kepler-248 b,Kepler-248
1.317,,0.01911,6063.0,1.076,,1.2922393144219035,0.0144920966917695,False,0.8631851532153647,,,,,4948.4,0.1699999999999999,1,1,1,Promising,Kepler-1323 b,Kepler-1323
4.974,,0.14081,5060.0,0.887,,0.6572531397027079,0.1497301206582165,False,0.3347840642785403,,,,,18.4,0.19,0,0,0,Limited,Kepler-247 d,Kepler-247
1.776,,0.11151,5646.0,0.833,,0.5275425629376657,0.1323509534015684,False,0.7204610951008645,,,,,79.9,0.2,0,0,1,Moderate,Kepler-1327 b,Kepler-1327
1.334,,0.052,5597.0,0.916,,0.7355871905010872,0.0522670845013442,False,0.856898029134533,,,,,544.7,0.2,1,1,1,Promising,Kepler-1328 b,Kepler-1328
4.325,,0.08404,5060.0,0.887,,0.6572531397027079,0.0893638189057348,False,0.3755868544600939,,,,,51.7,0.19,0,0,0,Limited,Kepler-247 c,Kepler-247
1.641,,0.04201,5060.0,0.887,,0.6572531397027079,0.0446712759665625,False,0.7572889057175313,,,,,206.7,0.19,0,0,1,Moderate,Kepler-247 b,Kepler-247
1.453,,0.09287,5088.0,0.853,,0.573220362037218,0.1057442233368349,False,0.8153281695882593,,,,,39.9,0.19,1,1,1,Promising,Kepler-246 c,Kepler-246
2.013,,0.08356,5712.0,1.177,,1.768958400323977,0.0541603711857123,False,0.6637902422834385,,,,,356.1,0.2,0,0,1,Limited,Kepler-133 b,Kepler-133
3.172,,0.20624,5712.0,1.177,,1.768958400323977,0.1336768184937926,False,0.4793863854266539,,,,,58.6,0.2,0,0,0,Limited,Kepler-133 c,Kepler-133
2.21,,0.05137,5088.0,0.853,,0.573220362037218,0.0584912323981179,False,0.6230529595015577,,,,,130.3,0.19,0,0,1,Limited,Kepler-246 b,Kepler-246
1.389,,0.09915,5581.0,0.921,,0.7497365884488371,0.0987143696122964,False,0.8371703641691084,,,,,75.3,0.2,1,1,1,Promising,Kepler-1332 b,Kepler-1332
2.618,,0.15845,5499.0,0.985,,0.9484770060511158,0.140255806860586,False,0.552791597567717,,,,,99.8,0.2,0,0,0,Limited,Kepler-1336 b,Kepler-1336
2.097,,0.06272,5499.0,0.985,,0.9484770060511158,0.0555181079602143,False,0.6457862447529867,,,,,637.6,0.2,0,0,1,Limited,Kepler-1336 c,Kepler-1336
1.125,,0.43927,5910.0,0.929,,0.7727784434270255,0.4307706002308515,False,0.9411764705882352,,,,,6.1,0.2,1,1,1,Promising,Kepler-132 e,Kepler-132
3.902,,0.11837,4973.0,0.838,,0.5387087941044189,0.1390293927240103,False,0.4079967360261117,,,,,23.4,0.19,0,0,0,Limited,Kepler-248 c,Kepler-248
1.399,,0.13125,5910.0,0.929,,0.7727784434270255,0.1287104543453895,False,0.8336807002917882,,,,,68.6,0.2,1,1,1,Promising,Kepler-132 d,Kepler-132
2.704,,0.1222,5492.0,0.891,,0.6676855296480034,0.1289220594898328,False,0.5399568034557235,,,,,35.8,0.2,0,0,0,Limited,Kepler-251 c,Kepler-251
2.053,,0.06053,5756.0,0.995,,0.982609101733484,0.0526407772858448,False,0.6550933508024894,,,,,213.8,0.2,0,0,1,Limited,Kepler-1312 b,Kepler-1312
1.357,,0.05354,5492.0,0.891,,0.6676855296480034,0.0564851641987369,False,0.8485362749257531,,,,,186.2,0.2,1,1,1,Promising,Kepler-251 b,Kepler-251
2.098,,0.1235,5007.0,0.806,,0.4700809440778163,0.1552825467559197,False,0.6455777921239509,,,,,20.7,0.19,0,0,1,Limited,Kepler-250 d,Kepler-250
2.269,,0.06767,5007.0,0.806,,0.4700809440778163,0.0850847768337901,False,0.6118078923218109,,,,,68.9,0.19,0,0,1,Limited,Kepler-250 c,Kepler-250
1.087,,0.04704,5007.0,0.806,,0.4700809440778163,0.0591456761084895,False,0.9583133684714902,,,,,142.3,0.19,1,1,1,Promising,Kepler-250 b,Kepler-250
0.958,,0.02103,5756.0,0.995,,0.982609101733484,0.0182890392585712,False,0.9785495403472932,,,,,1770.2,0.2,1,1,1,Promising,Kepler-1312 c,Kepler-1312
1.675,,0.04619,5416.0,0.894,,0.6755870493574192,0.0484450395869624,False,0.7476635514018691,,,,,223.8,0.2,0,0,1,Moderate,Kepler-1313 b,Kepler-1313
1.287,,0.01617,4780.0,0.791,,0.440167215406228,0.0210108288238528,False,0.8745080891998251,,,,,885.1,0.19,1,1,1,Promising,Kepler-1315 b,Kepler-1315
1.412,,0.0635,4780.0,0.791,,0.440167215406228,0.0825100575333739,False,0.8291873963515755,,,,,57.6,0.19,1,1,1,Promising,Kepler-1315 c,Kepler-1315
3.765,,0.39765,5936.0,1.083,,1.3219030304100097,0.2981557563430334,False,0.4197271773347324,,,,,9.8,0.2,0,0,0,Limited,Kepler-1316 b,Kepler-1316
1.033,,0.06432,5910.0,0.929,,0.7727784434270255,0.0630754775123463,False,0.9837678307919332,,,,,284.8,0.2,1,1,1,Promising,Kepler-132 b,Kepler-132
1.234,,0.06596,5910.0,0.929,,0.7727784434270255,0.0646837452847382,False,0.8952551477170994,,,,,271.0,0.2,1,1,1,Promising,Kepler-132 c,Kepler-132
1.076,,0.01937,5834.0,1.106,,1.4227970117793012,0.0139991014004815,False,0.9633911368015414,,,,,4523.1,0.2,1,1,1,Promising,Kepler-1338 b,Kepler-1338
0.954,,0.02356,5874.0,0.968,,0.892408607644929,0.0214998495868749,False,0.976458546571136,,,,,3005.5,0.2,1,1,1,Promising,Kepler-1339 b,Kepler-1339
2.926,,0.40501,5492.0,0.891,,0.6676855296480034,0.4272890614891751,False,0.5094243504839531,,,,,3.3,0.2,0,0,1,Limited,Kepler-251 e,Kepler-251
0.694,,0.03421,5970.0,1.178,,1.7742242733484803,0.0221406734523485,False,0.8193624557260921,,,,,1822.2,0.2,0,0,1,Moderate,Kepler-1349 b,Kepler-1349
2.014,,0.06566,6014.0,1.047,,1.1743928159015946,0.0522319447524743,False,0.6635700066357001,,,,,543.9,0.1699999999999999,0,0,1,Limited,Kepler-135 b,Kepler-135
1.247,,0.10102,6014.0,1.047,,1.1743928159015946,0.0803605095780529,False,0.8900756564307966,,,,,229.7,0.1699999999999999,1,1,1,Promising,Kepler-135 c,Kepler-135
0.886,,0.02883,5870.0,0.906,,0.7078621516623163,0.0295401235386749,False,0.9395546129374336,,,,,1975.5,0.2,1,1,1,Promising,Kepler-1352 b,Kepler-1352
2.263,,0.27016,4939.0,0.831,,0.5231227209036543,0.3220040001137462,False,0.6129328838492185,,,,,4.2,0.19,0,0,1,Limited,Kepler-239 c,Kepler-239
2.511,,0.26657,4699.0,0.713,,0.3060647785006044,0.415380978943096,False,0.5696382796923953,,,,,2.6,0.19,0,0,1,Limited,Kepler-1359 b,Kepler-1359
2.436,,0.09519,4939.0,0.831,,0.5231227209036543,0.1134570653347183,False,0.5820721769499417,,,,,33.9,0.19,0,0,1,Limited,Kepler-239 b,Kepler-239
0.838,,0.04304,5037.0,0.831,,0.5231227209036543,0.0512994231747691,False,0.911860718171926,,,,,183.9,0.19,1,1,1,Promising,Kepler-1361 b,Kepler-1361
1.384,,0.07839,5700.0,1.083,,1.3219030304100097,0.0587763856148129,False,0.8389261744966443,,,,,403.5,0.2,1,1,1,Promising,Kepler-1365 b,Kepler-1365
1.152,,0.05701,5700.0,1.083,,1.3219030304100097,0.0427457806340156,False,0.9293680297397772,,,,,762.9,0.2,1,1,1,Promising,Kepler-1365 c,Kepler-1365
1.746,,0.07688,5237.0,0.85,,0.5661952739834993,0.0880789777274716,False,0.7283321194464676,,,,,82.5,0.2,0,0,1,Moderate,Kepler-137 b,Kepler-137
2.259,,0.13086,5237.0,0.85,,0.5661952739834993,0.149922151735392,False,0.613685179502915,,,,,28.5,0.2,0,0,1,Limited,Kepler-137 c,Kepler-137
2.691,,0.26412,6333.0,1.234,,2.0873874063099502,0.1575947588136962,False,0.541858574911948,,,,,64.4,0.1699999999999999,0,0,0,Limited,Kepler-1345 b,Kepler-1345
1.814,,0.05501,5815.0,0.976,,0.9184898509390456,0.049481912252937,False,0.7107320540156361,,,,,435.0,0.2,0,0,1,Moderate,Kepler-1344 b,Kepler-1344
2.962,,0.14122,5498.0,0.933,,0.7844870035607453,0.1374501890068773,False,0.5047955577990914,,,,,30.2,0.2,0,0,0,Limited,Kepler-244 d,Kepler-244
2.135,,0.08741,5498.0,0.933,,0.7844870035607453,0.0850766252732697,False,0.6379585326953748,,,,,78.8,0.2,0,0,1,Limited,Kepler-244 c,Kepler-244
3.063,,0.05068,5498.0,0.933,,0.7844870035607453,0.0493271178223236,False,0.4922471080482402,,,,,234.3,0.2,0,0,0,Limited,Kepler-244 b,Kepler-244
1.741,,0.13958,5149.0,0.904,,0.7024080928159101,0.1435722317934078,False,0.7296607077708865,,,,,21.5,0.19,0,0,1,Moderate,Kepler-243 c,Kepler-243
2.493,,0.06051,5149.0,0.904,,0.7024080928159101,0.0622406916880578,False,0.572573718866304,,,,,114.2,0.19,0,0,1,Limited,Kepler-243 b,Kepler-243
2.298,,0.10565,4876.0,0.748,,0.3619558436271921,0.1513853035135071,False,0.6064281382656156,,,,,20.6,0.19,0,0,1,Limited,Kepler-242 c,Kepler-242
2.478,,0.07228,4876.0,0.748,,0.3619558436271921,0.1035696141784789,False,0.5750431282346176,,,,,44.0,0.19,0,0,1,Limited,Kepler-242 b,Kepler-242
2.247,,0.07443,4918.0,0.868,,0.6092829682323029,0.0822016453936907,False,0.6159531875577456,,,,,53.0,0.19,0,0,1,Limited,Kepler-240 c,Kepler-240
1.502,,0.04819,4918.0,0.868,,0.6092829682323029,0.0532217827693397,False,0.7993605115907274,,,,,126.5,0.19,0,0,1,Moderate,Kepler-240 b,Kepler-240
1.634,,0.05874,5918.0,0.956,,0.8542846894298264,0.0547866368454094,False,0.7593014426727411,,,,,299.5,0.2,0,0,1,Moderate,Kepler-134 b,Kepler-134
1.031,,0.09014,5918.0,0.956,,0.8542846894298264,0.0840733306987607,False,0.9847365829640572,,,,,127.2,0.2,1,1,1,Promising,Kepler-134 c,Kepler-134
1.038,,0.01523,5909.0,1.064,,1.2424979986191882,0.0117786106245357,False,0.9813542688910696,,,,,4606.7,0.2,1,1,1,Promising,Kepler-1340 b,Kepler-1340
2.968,,0.47267,4683.0,0.795,,0.4480071552532252,0.6087760724952708,False,0.5040322580645161,,,,,1.0,0.3035934243918891,0,0,1,Moderate,Kepler-1341 b,Kepler-1341
3.199,,0.18245,5492.0,0.891,,0.6676855296480034,0.1924863318651391,False,0.4763038818766373,,,,,16.1,0.2,0,0,0,Limited,Kepler-251 d,Kepler-251
1.71,,0.04521,5081.0,0.86,,0.5898540685771015,0.0507462819527721,False,0.7380073800738007,,,,,186.4,0.19,0,0,1,Moderate,Kepler-253 b,Kepler-253
2.035,,0.15763,6190.0,1.271,,2.3147784308127544,0.0893153640715935,False,0.6589785831960461,,,,,114.0,0.1699999999999999,0,0,1,Limited,Kepler-1370 b,Kepler-1370
0.67,,0.05554,5470.0,0.829,,0.5187293925329689,0.0664779253873657,False,0.8023952095808383,,,,,187.6,0.2,0,0,1,Moderate,Kepler-271 d,Kepler-271
1.192,,0.12758,6213.0,1.263,,2.2641840513197544,0.0730918147966967,False,0.9124087591240876,,,,,175.7,0.1699999999999999,1,1,1,Promising,Kepler-1285 b,Kepler-1285
1.032,,0.04135,6431.0,1.236,,2.0992523481020995,0.0246028376531358,False,0.984251968503937,,,,,1342.5,0.1699999999999999,1,1,1,Promising,Kepler-1288 b,Kepler-1288
1.247,,0.08784,5470.0,0.829,,0.5187293925329689,0.1051390163130394,False,0.8900756564307966,,,,,74.9,0.2,1,1,1,Promising,Kepler-271 b,Kepler-271
1.412,,0.17759,6099.0,1.17,,1.7324093384849115,0.1163148754429055,False,0.8291873963515755,,,,,59.1,0.1699999999999999,1,1,1,Promising,Kepler-270 c,Kepler-270
1.728,,0.10498,6099.0,1.17,,1.7324093384849115,0.0687580135367769,False,0.7331378299120235,,,,,169.1,0.1699999999999999,0,0,1,Moderate,Kepler-270 b,Kepler-270
2.438,,0.06578,5264.0,0.885,,0.6520808518036674,0.0702239341405664,False,0.5817335660267597,,,,,88.2,0.2,0,0,1,Limited,Kepler-27 d,Kepler-27
6.246,,0.1868,5264.0,0.885,,0.6520808518036674,0.1994197460847949,False,0.2760143527463428,,,,,10.9,0.2,0,0,0,Limited,Kepler-27 c,Kepler-27
4.27,,0.11604,5264.0,0.885,,0.6520808518036674,0.1238793754586702,False,0.3795066413662239,,,,,28.3,0.2,0,0,0,Limited,Kepler-27 b,Kepler-27
2.864,,0.08345,5619.0,1.171,,1.7375972987240171,0.0545750051560441,False,0.5175983436853002,,,,,342.6,0.2,0,0,0,Limited,Kepler-269 c,Kepler-269
4.345,,0.06295,5619.0,1.171,,1.7375972987240171,0.0411683232423365,False,0.3741814780168382,,,,,604.9,0.2,0,0,0,Limited,Kepler-269 b,Kepler-269
2.773,,0.3871,6097.0,1.109,,1.436350439193102,0.278442148596247,False,0.5300821627352239,,,,,12.8,0.1699999999999999,0,0,0,Limited,Kepler-268 c,Kepler-268
2.581,,0.1776,6097.0,1.109,,1.436350439193102,0.1277481932076814,False,0.5585032113934656,,,,,60.6,0.1699999999999999,0,0,0,Limited,Kepler-268 b,Kepler-268
2.291,,0.13223,5808.0,1.235,,2.0933138726830416,0.078787048783021,False,0.6077180188392586,,,,,156.1,0.2,0,0,1,Limited,Kepler-129 b,Kepler-129
2.396,,0.39721,5808.0,1.235,,2.0933138726830416,0.2366709797103817,False,0.5889281507656066,,,,,17.4,0.2,0,0,1,Limited,Kepler-129 c,Kepler-129
1.314,,0.06763,6219.0,1.325,,2.6776608816010827,0.0356289981994596,False,0.8643042350907519,,,,,839.5,0.1699999999999999,1,1,1,Promising,Kepler-1293 b,Kepler-1293
0.971,,0.06993,5470.0,0.829,,0.5187293925329689,0.0837018603229832,False,0.9852866565195332,,,,,118.4,0.2,1,1,1,Promising,Kepler-271 c,Kepler-271
1.895,,0.03921,5439.0,0.91,,0.7188609179509692,0.0398672625746207,False,0.690846286701209,,,,,746.2,0.2,0,0,1,Moderate,Kepler-272 b,Kepler-272
2.26,,0.32237,5871.0,0.97,,0.8988786596538656,0.2931204340195518,False,0.6134969325153374,,,,,9.2,0.2,0,0,1,Limited,Kepler-265 e,Kepler-265
2.379,,0.06305,5439.0,0.91,,0.7188609179509692,0.0641068835840304,False,0.5918910920390648,,,,,288.5,0.2,0,0,1,Limited,Kepler-272 c,Kepler-272
1.482,,0.21857,5478.0,0.834,,0.5297624565035225,0.2588761102186262,False,0.8058017727639001,,,,,12.4,0.2,1,1,1,Promising,Kepler-1277 b,Kepler-1277
3.363,,0.22482,6179.0,1.189,,1.832890377272018,0.1431557210154757,False,0.4584001833600732,,,,,50.7,0.1699999999999999,0,0,0,Limited,Kepler-275 d,Kepler-275
2.292,,0.04124,5613.0,1.081,,1.313378579310234,0.0310217078106815,False,0.6075334143377886,,,,,570.4,0.2,0,0,1,Limited,Kepler-172 b,Kepler-172
3.618,,0.13221,6179.0,1.189,,1.832890377272018,0.0841856501888446,False,0.43308791684712,,,,,146.5,0.1699999999999999,0,0,0,Limited,Kepler-275 c,Kepler-275
2.454,,0.1785,6174.0,1.375,,3.048312195471184,0.0881354262899371,False,0.579038795599305,,,,,148.7,0.1699999999999999,0,0,1,Limited,Kepler-1279 b,Kepler-1279
2.459,,0.09819,6179.0,1.189,,1.832890377272018,0.0625231751913066,False,0.5782017924255565,,,,,266.3,0.1699999999999999,0,0,1,Limited,Kepler-275 b,Kepler-275
2.387,,0.19398,5684.0,0.883,,0.6469377034712878,0.2079063406610271,False,0.5904930617065249,,,,,37.8,0.2,0,0,1,Limited,Kepler-274 c,Kepler-274
2.203,,0.09642,5684.0,0.883,,0.6469377034712878,0.10334224851292,False,0.6244146113019045,,,,,153.0,0.2,0,0,1,Limited,Kepler-274 b,Kepler-274
1.579,,0.07143,5217.0,0.756,,0.3756871011604594,0.1004637809466657,False,0.7754943776657619,,,,,79.4,0.2,0,0,1,Moderate,Kepler-273 c,Kepler-273
2.836,,0.33982,6137.0,1.18,,1.784789595601767,0.2192791977017894,False,0.5213764337851929,,,,,41.5,0.1699999999999999,0,0,0,Limited,Kepler-1280 b,Kepler-1280
1.481,,0.03657,5217.0,0.756,,0.3756871011604594,0.0514344178807162,False,0.8061265618702136,,,,,302.5,0.2,1,1,1,Promising,Kepler-273 b,Kepler-273
2.504,,0.09348,5439.0,0.91,,0.7188609179509692,0.0950469703003198,False,0.5707762557077626,,,,,131.5,0.2,0,0,0,Limited,Kepler-272 d,Kepler-272
1.494,,0.0814,6238.0,1.414,,3.3618082073175093,0.038271893469343,False,0.8019246190858059,,,,,992.0,0.1699999999999999,1,1,1,Promising,Kepler-1298 b,Kepler-1298
1.04,,0.07925,5887.0,0.927,,0.7669712232044515,0.0780102638706277,False,0.9803921568627452,,,,,222.1,0.2,1,1,1,Promising,Kepler-130 b,Kepler-130
2.734,,0.08805,5081.0,0.86,,0.5898540685771015,0.0988323407640253,False,0.5356186395286556,,,,,49.2,0.19,0,0,0,Limited,Kepler-253 c,Kepler-253
1.779,,0.35304,5541.0,1.013,,1.0462441887370284,0.2975427659141876,False,0.7196833393306945,,,,,5.7,0.2,0,0,1,Moderate,Kepler-260 c,Kepler-260
2.741,,0.20699,5511.0,0.867,,0.6068297180308573,0.2290645878164491,False,0.5346164127238706,,,,,15.5,0.2,0,0,0,Limited,Kepler-259 c,Kepler-259
2.704,,0.07541,5511.0,0.867,,0.6068297180308573,0.0834521501871512,False,0.5399568034557235,,,,,117.1,0.2,0,0,0,Limited,Kepler-259 b,Kepler-259
4.664,,0.16109,5118.0,0.916,,0.7355871905010872,0.1619173969677218,False,0.3531073446327684,,,,,15.2,0.19,0,0,0,Limited,Kepler-257 d,Kepler-257
3.932,,0.06677,5118.0,0.916,,0.7355871905010872,0.0671129467722067,False,0.40551500405515,,,,,88.6,0.19,0,0,0,Limited,Kepler-257 c,Kepler-257
2.201,,0.03391,5118.0,0.916,,0.7355871905010872,0.0340841699123188,False,0.6248047485160887,,,,,343.6,0.19,0,0,1,Limited,Kepler-257 b,Kepler-257
1.434,,0.03753,5754.0,1.094,,1.369495554991301,0.027646506589582,False,0.8216926869350863,,,,,1986.4,0.2,1,1,1,Promising,Kepler-1311 c,Kepler-1311
1.799,,0.09614,5608.0,1.037,,1.135600689024585,0.0777737974818715,False,0.7145409074669524,,,,,89.0,0.2,0,0,1,Moderate,Kepler-256 e,Kepler-256
1.645,,0.06427,5608.0,1.037,,1.135600689024585,0.0519921152918648,False,0.7561436672967864,,,,,199.0,0.2,0,0,1,Moderate,Kepler-256 d,Kepler-256
1.783,,0.0447,5608.0,1.037,,1.135600689024585,0.0361606901127486,False,0.7186489399928135,,,,,411.3,0.2,0,0,1,Moderate,Kepler-256 c,Kepler-256
1.363,,0.02735,5608.0,1.037,,1.135600689024585,0.0221251649795005,False,0.8463817181548878,,,,,1098.8,0.2,1,1,1,Promising,Kepler-256 b,Kepler-256
9.849,,0.68434,5754.0,1.094,,1.369495554991301,0.5041196461368128,False,0.1843487879067195,,,,,6.0,0.2047352336326925,0,0,1,Limited,Kepler-1311 d,Kepler-1311
2.653,,0.13084,5503.0,0.849,,0.5638673081804778,0.1502083544157786,False,0.5474952094169176,,,,,39.1,0.2,0,0,0,Limited,Kepler-254 d,Kepler-254
2.32,,0.09938,5503.0,0.849,,0.5638673081804778,0.1140913043552436,False,0.6024096385542169,,,,,67.7,0.2,0,0,1,Limited,Kepler-254 c,Kepler-254
3.745,,0.06004,5503.0,0.849,,0.5638673081804778,0.068927771317054,False,0.4214963119072707,,,,,185.1,0.2,0,0,0,Limited,Kepler-254 b,Kepler-254
3.199,,0.12844,5081.0,0.86,,0.5898540685771015,0.1441683798720206,False,0.4763038818766373,,,,,23.1,0.19,0,0,0,Limited,Kepler-253 d,Kepler-253
2.303,,0.07988,5541.0,1.013,,1.0462441887370284,0.0673230119567904,False,0.6055101422948834,,,,,111.4,0.2,0,0,1,Limited,Kepler-260 b,Kepler-260
2.161,,0.08772,5121.0,0.834,,0.5297624565035225,0.103896291295136,False,0.6327111673521038,,,,,45.1,0.19,0,0,1,Limited,Kepler-261 b,Kepler-261
1.448,,0.10082,5754.0,1.094,,1.369495554991301,0.074269139204947,False,0.8169934640522876,,,,,275.6,0.2,1,1,1,Promising,Kepler-1311 b,Kepler-1311
2.111,,0.23839,5871.0,0.97,,0.8988786596538656,0.2167601832240002,False,0.6428801028608164,,,,,16.8,0.2,0,0,1,Limited,Kepler-265 d,Kepler-265
2.315,,0.12826,5871.0,0.97,,0.8988786596538656,0.1166225978451708,False,0.603318250377074,,,,,57.9,0.2,0,0,1,Limited,Kepler-265 c,Kepler-265
1.379,,0.37646,5887.0,0.927,,0.7669712232044515,0.3705709014099245,False,0.8406893652795292,,,,,9.8,0.2,1,1,1,Promising,Kepler-130 d,Kepler-130
1.484,,0.16005,6021.0,1.104,,1.4138123039837405,0.1160384210890782,False,0.8051529790660226,,,,,154.7,0.1699999999999999,1,1,1,Promising,Kepler-1300 b,Kepler-1300
1.592,,0.06989,5871.0,0.97,,0.8988786596538656,0.0635486774005846,False,0.7716049382716049,,,,,195.1,0.2,0,0,1,Moderate,Kepler-265 b,Kepler-265
3.403,,0.59454,6284.0,1.426,,3.4627276857621765,0.2754316982709995,False,0.4542357483533954,,,,,15.2,0.1699999999999999,0,0,0,Limited,Kepler-264 c,Kepler-264
3.978,,0.26122,6284.0,1.426,,3.4627276857621765,0.1210150170255163,False,0.4017677782241863,,,,,78.5,0.1699999999999999,0,0,0,Limited,Kepler-264 b,Kepler-264
2.192,,0.23712,5113.0,0.793,,0.4440748273350922,0.306748268019599,False,0.6265664160401002,,,,,5.6,0.19,0,0,1,Limited,Kepler-263 c,Kepler-263
2.568,,0.1178,5113.0,0.793,,0.4440748273350922,0.1523909664840956,False,0.5605381165919283,,,,,22.5,0.19,0,0,0,Limited,Kepler-263 b,Kepler-263
1.624,,0.14297,5549.0,0.816,,0.4908124331434587,0.1759256442564282,False,0.7621951219512195,,,,,27.7,0.2,0,0,1,Moderate,Kepler-262 c,Kepler-262
1.38,,0.10143,5549.0,0.816,,0.4908124331434587,0.1248103664889803,False,0.8403361344537815,,,,,55.1,0.2,1,1,1,Promising,Kepler-262 b,Kepler-262
2.064,,0.12789,5787.0,1.076,,1.2922393144219035,0.0969855701679963,False,0.6527415143603132,,,,,61.3,0.2,0,0,1,Limited,Kepler-131 b,Kepler-131
0.806,,0.17391,5787.0,1.076,,1.2922393144219035,0.1318849050583802,False,0.8925802879291251,,,,,33.2,0.2,1,1,1,Promising,Kepler-131 c,Kepler-131
1.395,,0.01452,5463.0,0.883,,0.6469377034712878,0.0155624294586973,False,0.8350730688935282,,,,,2858.4,0.2,1,1,1,Promising,Kepler-1310 b,Kepler-1310
2.038,,0.15577,5121.0,0.834,,0.5297624565035225,0.1844952724013149,False,0.6583278472679395,,,,,14.3,0.19,0,0,1,Limited,Kepler-261 c,Kepler-261
1.382,,0.08084,6190.0,1.271,,2.3147784308127544,0.0458050753761823,False,0.8396305625524769,,,,,433.0,0.1699999999999999,1,1,1,Promising,Kepler-1370 c,Kepler-1370
4.42,,0.18646,5455.0,1.013,,1.0462441887370284,0.1571488333683418,False,0.3690036900369003,,,,,21.7,0.2,0,0,0,Limited,Kepler-149 b,Kepler-149
3.1,,0.12793,6052.0,1.137,,1.5673342584358505,0.0880914173129292,False,0.4878048780487805,,,,,183.9,0.1699999999999999,0,0,0,Limited,Kepler-214 b,Kepler-214
2.037,,0.05573,5658.0,0.991,,0.9688527821081416,0.04880925271024,False,0.658544616397761,,,,,351.8,0.2,0,0,1,Limited,Kepler-213 c,Kepler-213
1.469,,0.03559,5658.0,0.991,,0.9688527821081416,0.0311703087019099,False,0.8100445524503848,,,,,861.6,0.2,1,1,1,Promising,Kepler-213 b,Kepler-213
2.612,,0.20735,5880.0,1.174,,1.7532277627697233,0.1349978590081502,False,0.5537098560354374,,,,,52.2,0.2,0,0,0,Limited,Kepler-212 c,Kepler-212
1.265,,0.09312,6182.0,1.053,,1.198117189704576,0.0733390581888722,False,0.8830022075055188,,,,,206.4,0.1699999999999999,1,1,1,Promising,Kepler-144 c,Kepler-144
